country,datetime,demand,ramp,absolute_ramp
Spain,2024-05-13 20:50:00,31671.0,410.0,410.0
Spain,2024-05-13 20:55:00,31795.0,124.0,124.0
Spain,2024-05-13 21:00:00,31805.0,10.0,10.0
Spain,2024-05-13 21:05:00,31997.0,192.0,192.0
Spain,2024-05-13 21:10:00,32216.0,219.0,219.0
Spain,2024-05-13 21:15:00,32204.0,-12.0,12.0
Spain,2024-05-13 21:20:00,32535.0,331.0,331.0
Spain,2024-05-13 21:25:00,32556.0,21.0,21.0
Spain,2024-05-13 21:30:00,32286.0,-270.0,270.0
Spain,2024-05-13 21:35:00,32275.0,-11.0,11.0
Spain,2024-05-13 21:40:00,32153.0,-122.0,122.0
Spain,2024-05-13 21:45:00,32075.0,-78.0,78.0
Spain,2024-05-13 21:50:00,31933.0,-142.0,142.0
Spain,2024-05-13 21:55:00,31857.0,-76.0,76.0
Spain,2024-05-13 22:00:00,31466.0,-391.0,391.0
Spain,2024-05-13 22:05:00,31076.0,-390.0,390.0
Spain,2024-05-13 22:10:00,31009.0,-67.0,67.0
Spain,2024-05-13 22:15:00,30837.0,-172.0,172.0
Spain,2024-05-13 22:20:00,30770.0,-67.0,67.0
Spain,2024-05-13 22:25:00,30325.0,-445.0,445.0
Spain,2024-05-13 22:30:00,29960.0,-365.0,365.0
Spain,2024-05-13 22:35:00,29994.0,34.0,34.0
Spain,2024-05-13 22:40:00,29635.0,-359.0,359.0
Spain,2024-05-13 22:45:00,29502.0,-133.0,133.0
Spain,2024-05-13 22:50:00,29078.0,-424.0,424.0
Spain,2024-05-13 22:55:00,28773.0,-305.0,305.0
Spain,2024-05-13 23:00:00,28631.0,-142.0,142.0
Spain,2024-05-13 23:05:00,28144.0,-487.0,487.0
Spain,2024-05-13 23:10:00,27933.0,-211.0,211.0
Spain,2024-05-13 23:15:00,27733.0,-200.0,200.0
Spain,2024-05-13 23:20:00,27425.0,-308.0,308.0
Spain,2024-05-13 23:25:00,27313.0,-112.0,112.0
Spain,2024-05-13 23:30:00,27054.0,-259.0,259.0
Spain,2024-05-13 23:35:00,26911.0,-143.0,143.0
Spain,2024-05-13 23:40:00,26818.0,-93.0,93.0
Spain,2024-05-13 23:45:00,26593.0,-225.0,225.0
Spain,2024-05-13 23:50:00,26459.0,-134.0,134.0
Spain,2024-05-13 23:55:00,26204.0,-255.0,255.0
Spain,2024-05-14 00:00:00,26050.0,-154.0,154.0
Spain,2024-05-14 00:05:00,26289.0,239.0,239.0
Spain,2024-05-14 00:10:00,26154.0,-135.0,135.0
Spain,2024-05-14 00:15:00,26182.0,28.0,28.0
Spain,2024-05-14 00:20:00,25757.0,-425.0,425.0
Spain,2024-05-14 00:25:00,25611.0,-146.0,146.0
Spain,2024-05-14 00:30:00,25744.0,133.0,133.0
Spain,2024-05-14 00:35:00,25674.0,-70.0,70.0
Spain,2024-05-14 00:40:00,25325.0,-349.0,349.0
Spain,2024-05-14 00:45:00,25241.0,-84.0,84.0
Spain,2024-05-14 00:50:00,25163.0,-78.0,78.0
Spain,2024-05-14 00:55:00,24835.0,-328.0,328.0
Spain,2024-05-14 01:00:00,24940.0,105.0,105.0
Spain,2024-05-14 01:05:00,24728.0,-212.0,212.0
Spain,2024-05-14 01:10:00,24650.0,-78.0,78.0
Spain,2024-05-14 01:15:00,24573.0,-77.0,77.0
Spain,2024-05-14 01:20:00,24567.0,-6.0,6.0
Spain,2024-05-14 01:25:00,24524.0,-43.0,43.0
Spain,2024-05-14 01:30:00,24380.0,-144.0,144.0
Spain,2024-05-14 01:35:00,24408.0,28.0,28.0
Spain,2024-05-14 01:40:00,24228.0,-180.0,180.0
Spain,2024-05-14 01:45:00,23876.0,-352.0,352.0
Spain,2024-05-14 01:50:00,23802.0,-74.0,74.0
Spain,2024-05-14 01:55:00,23737.0,-65.0,65.0
Spain,2024-05-14 02:00:00,23604.0,-133.0,133.0
Spain,2024-05-14 02:05:00,23511.0,-93.0,93.0
Spain,2024-05-14 02:10:00,23564.0,53.0,53.0
Spain,2024-05-14 02:15:00,23527.0,-37.0,37.0
Spain,2024-05-14 02:20:00,23394.0,-133.0,133.0
Spain,2024-05-14 02:25:00,23515.0,121.0,121.0
Spain,2024-05-14 02:30:00,23337.0,-178.0,178.0
Spain,2024-05-14 02:35:00,23313.0,-24.0,24.0
Spain,2024-05-14 02:40:00,23087.0,-226.0,226.0
Spain,2024-05-14 02:45:00,22888.0,-199.0,199.0
Spain,2024-05-14 02:50:00,23065.0,177.0,177.0
Spain,2024-05-14 02:55:00,23013.0,-52.0,52.0
Spain,2024-05-14 03:00:00,23141.0,128.0,128.0
