Hora,Fecha,Pais,Unidad,Tipo_Oferta,Energía_Compra_Venta,Precio_Compra_Venta,Ofertada_Casada
12,2024-02-01,MI,TAUTC01,C,35.0,40.41,O
12,2024-02-01,MI,EGVD087,C,1.6,40.12,O
12,2024-02-01,MI,EGVD372,C,1.2,40.12,O
12,2024-02-01,MI,EGVD088,C,0.3,40.12,O
12,2024-02-01,MI,EGVD053,C,1.9,40.12,O
12,2024-02-01,MI,TANB,C,53.0,40.0,O
12,2024-02-01,MI,UFBB,C,52.0,40.0,O
12,2024-02-01,MI,WMVD088,C,9.3,39.98,O
12,2024-02-01,MI,WMVD184,C,2.2,39.98,O
12,2024-02-01,MI,ACAVADB,C,92.0,38.73,O
12,2024-02-01,MI,AGUB,C,89.0,38.68,O
12,2024-02-01,MI,GESTC01,C,48.7,38.65,O
12,2024-02-01,MI,GESVD22,C,5.1,38.65,O
12,2024-02-01,MI,GESTVD4,C,0.8,38.65,O
12,2024-02-01,MI,GESTVD2,C,10.1,38.65,O
12,2024-02-01,MI,EGLEC01,C,8.5,35.99,O
12,2024-02-01,MI,TAUTC01,C,40.0,35.68,O
12,2024-02-01,MI,UFBB,C,52.0,35.0,O
12,2024-02-01,MI,GESTVD2,C,11.7,34.65,O
12,2024-02-01,MI,GESVD22,C,5.8,34.65,O
12,2024-02-01,MI,GESTVD4,C,0.9,34.65,O
12,2024-02-01,MI,GSVD117,C,0.1,34.65,O
12,2024-02-01,MI,GESTC01,C,56.2,34.65,O
12,2024-02-01,MI,GSVD116,C,0.1,34.65,O
12,2024-02-01,MI,AGUB,C,89.0,33.02,O
12,2024-02-01,MI,AGRIC01,C,13.1,30.98,O
12,2024-02-01,MI,ENPEC01,C,2.9,30.98,O
12,2024-02-01,MI,TAUTC01,C,45.0,30.96,O
12,2024-02-01,MI,GESTC01,C,56.2,30.65,O
12,2024-02-01,MI,GESTVD2,C,11.7,30.65,O
12,2024-02-01,MI,GSVD117,C,0.1,30.65,O
12,2024-02-01,MI,GSVD116,C,0.1,30.65,O
12,2024-02-01,MI,GESVD22,C,5.8,30.65,O
12,2024-02-01,MI,GESTVD4,C,0.9,30.65,O
12,2024-02-01,MI,UFBB,C,52.0,30.0,O
12,2024-02-01,MI,AGUB,C,1.0,27.36,O
12,2024-02-01,MI,GESTVD2,C,12.4,26.65,O
12,2024-02-01,MI,GESVD22,C,6.2,26.65,O
12,2024-02-01,MI,GSVD116,C,0.1,26.65,O
12,2024-02-01,MI,GSVD117,C,0.1,26.65,O
12,2024-02-01,MI,GESTC01,C,60.0,26.65,O
12,2024-02-01,MI,GESTVD4,C,1.0,26.65,O
12,2024-02-01,MI,TAUTC01,C,50.0,26.23,O
12,2024-02-01,MI,LCOSC01,C,6.1,25.98,O
12,2024-02-01,MI,ENPRM01,C,6.8,25.98,O
12,2024-02-01,MI,ENPEC01,C,3.1,25.98,O
12,2024-02-01,MI,EGVD100,C,1.5,23.58,O
12,2024-02-01,MI,EGVD099,C,1.6,23.58,O
12,2024-02-01,MI,EGVD076,C,1.5,23.58,O
12,2024-02-01,MI,EGVD380,C,0.4,23.58,O
12,2024-02-01,MI,ADOURO,C,23.0,22.73,O
12,2024-02-01,MI,LIDEC01,C,4.1,20.98,O
12,2024-02-01,MI,LCOSC01,C,0.2,20.98,O
12,2024-02-01,MI,GOIRM02,C,1.3,20.98,O
12,2024-02-01,MI,AENEC01,C,2.8,20.98,O
12,2024-02-01,MI,GOIRM05,C,1.4,20.98,O
12,2024-02-01,MI,GOIRM01,C,0.8,20.98,O
12,2024-02-01,MI,AIREC01,C,4.1,20.98,O
12,2024-02-01,MI,GOIRM03,C,1.3,20.98,O
12,2024-02-01,MI,ADOURO,C,58.0,18.73,O
12,2024-02-01,MI,WMVD088,C,7.3,16.98,O
12,2024-02-01,MI,WMVD184,C,1.8,16.98,O
12,2024-02-01,MI,ADOUROB,C,72.0,15.47,O
12,2024-02-01,MI,WWHOC01,C,2.0,13.98,O
12,2024-02-01,MI,MASIC01,C,2.9,13.98,O
12,2024-02-01,MI,LIDEC01,C,5.3,13.98,O
12,2024-02-01,MI,GOIEC01,C,5.8,13.98,O
12,2024-02-01,MI,TEMON,C,39.0,13.19,O
12,2024-02-01,MI,ACAVADO,C,64.0,11.47,O
12,2024-02-01,MI,SILB,C,72.0,9.4,O
12,2024-02-01,MI,TEMON,C,144.0,8.73,O
12,2024-02-01,MI,ADOUROB,C,68.0,8.73,O
12,2024-02-01,MI,GOIEC01,C,2.8,6.98,O
12,2024-02-01,MI,LAUEC01,C,13.2,6.98,O
12,2024-02-01,MI,HISVD51,C,0.3,5.98,O
12,2024-02-01,MI,HISVD48,C,0.5,5.98,O
12,2024-02-01,MI,HISVD28,C,0.5,5.98,O
12,2024-02-01,MI,HISVD43,C,0.3,5.98,O
12,2024-02-01,MI,HISVD45,C,0.3,5.98,O
12,2024-02-01,MI,HISVD18,C,0.7,5.98,O
12,2024-02-01,MI,HISVD21,C,0.5,5.98,O
12,2024-02-01,MI,HISVD22,C,0.3,5.98,O
12,2024-02-01,MI,HISVD23,C,0.4,5.98,O
12,2024-02-01,MI,HISVD24,C,0.3,5.98,O
12,2024-02-01,MI,HISVD25,C,0.1,5.98,O
12,2024-02-01,MI,HISVD09,C,0.2,5.98,O
12,2024-02-01,MI,HISVD11,C,0.4,5.98,O
12,2024-02-01,MI,HISVD12,C,0.4,5.98,O
12,2024-02-01,MI,HISVD13,C,1.1,5.98,O
12,2024-02-01,MI,HISVD17,C,0.7,5.98,O
12,2024-02-01,MI,HISPC01,C,8.9,5.98,O
12,2024-02-01,MI,HISVD52,C,0.3,5.98,O
12,2024-02-01,MI,HISVD46,C,2.5,5.98,O
12,2024-02-01,MI,HISVD47,C,0.4,5.98,O
12,2024-02-01,MI,HISVD59,C,0.7,5.98,O
12,2024-02-01,MI,HISVD15,C,4.3,5.98,O
12,2024-02-01,MI,HISVD16,C,0.9,5.98,O
12,2024-02-01,MI,HISVD05,C,0.7,5.98,O
12,2024-02-01,MI,HISVD08,C,0.7,5.98,O
12,2024-02-01,MI,HISVD01,C,0.7,5.98,O
12,2024-02-01,MI,HISVD03,C,0.7,5.98,O
12,2024-02-01,MI,HISVD04,C,0.7,5.98,O
12,2024-02-01,MI,TAJO,C,250.0,5.0,O
12,2024-02-01,MI,TAJO,C,100.0,4.0,O
12,2024-02-01,MI,EGVD094,C,0.6,1.5,O
12,2024-02-01,MI,EGVD075,C,0.5,1.13,O
12,2024-02-01,MI,EGVD088,C,1.7,1.13,O
12,2024-02-01,MI,EGVD089,C,1.3,1.13,O
12,2024-02-01,MI,EGVD455,C,0.8,1.13,O
12,2024-02-01,MI,EGVD076,C,0.7,1.13,O
12,2024-02-01,MI,IGVD110,C,2.7,0.0,O
12,2024-02-01,MI,IGVD108,C,2.4,0.0,O
12,2024-02-01,MI,IGVD112,C,2.7,0.0,O
12,2024-02-01,MI,IGVD111,C,1.5,0.0,O
12,2024-02-01,MI,VAN2,C,60.0,-34.98,O
12,2024-02-01,MI,CEVD357,V,0.8,-100.0,O
12,2024-02-01,MI,FORTC01,V,270.3,-100.0,O
12,2024-02-01,MI,HISVD53,V,32.0,-50.0,O
12,2024-02-01,MI,CEVD397,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD090,V,0.8,-50.0,O
12,2024-02-01,MI,WMVD124,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD145,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD147,V,0.2,-50.0,O
12,2024-02-01,MI,WMVD150,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD186,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD197,V,1.4,-50.0,O
12,2024-02-01,MI,WMVD200,V,2.7,-50.0,O
12,2024-02-01,MI,WMVD201,V,3.0,-50.0,O
12,2024-02-01,MI,WMVD202,V,1.8,-50.0,O
12,2024-02-01,MI,EUCDR01,V,0.1,-50.0,O
12,2024-02-01,MI,WMVD203,V,1.0,-50.0,O
12,2024-02-01,MI,WMVD204,V,1.8,-50.0,O
12,2024-02-01,MI,CEVD379,V,0.1,-50.0,O
12,2024-02-01,MI,HISVD57,V,8.2,-50.0,O
12,2024-02-01,MI,NXVD168,V,0.4,-44.02,O
12,2024-02-01,MI,NXVD169,V,0.7,-44.02,O
12,2024-02-01,MI,NXVD201,V,11.8,-44.02,O
12,2024-02-01,MI,NXVD208,V,0.7,-44.02,O
12,2024-02-01,MI,NXVD210,V,0.1,-44.02,O
12,2024-02-01,MI,NXVD211,V,0.1,-44.02,O
12,2024-02-01,MI,NXVD235,V,0.1,-44.02,O
12,2024-02-01,MI,NXVD257,V,30.0,-44.02,O
12,2024-02-01,MI,NXVD308,V,0.4,-44.02,O
12,2024-02-01,MI,NXVD309,V,0.3,-44.02,O
12,2024-02-01,MI,NXVD310,V,9.7,-44.02,O
12,2024-02-01,MI,NXVD311,V,0.5,-44.02,O
12,2024-02-01,MI,NXVD312,V,1.9,-44.02,O
12,2024-02-01,MI,NXVD313,V,2.1,-44.02,O
12,2024-02-01,MI,NXVD314,V,5.5,-44.02,O
12,2024-02-01,MI,NXVD315,V,0.9,-44.02,O
12,2024-02-01,MI,NXVD316,V,0.2,-44.02,O
12,2024-02-01,MI,NXVD308,V,0.4,-44.02,O
12,2024-02-01,MI,NXVD309,V,0.3,-44.02,O
12,2024-02-01,MI,NXVD310,V,0.1,-44.02,O
12,2024-02-01,MI,NXVD312,V,1.9,-44.02,O
12,2024-02-01,MI,NXVD315,V,0.9,-44.02,O
12,2024-02-01,MI,NEXVD20,V,43.0,-44.02,O
12,2024-02-01,MI,NEXVD33,V,1.4,-44.02,O
12,2024-02-01,MI,NEXVD46,V,0.2,-44.02,O
12,2024-02-01,MI,NEXVD86,V,0.4,-44.02,O
12,2024-02-01,MI,NEXVD88,V,1.5,-44.02,O
12,2024-02-01,MI,NXVD114,V,0.7,-44.02,O
12,2024-02-01,MI,NXVD117,V,0.5,-44.02,O
12,2024-02-01,MI,NXVD162,V,0.2,-44.02,O
12,2024-02-01,MI,NXVD163,V,0.2,-44.02,O
12,2024-02-01,MI,CEVD372,V,0.1,-40.0,O
12,2024-02-01,MI,DETVD09,V,0.1,-28.1,O
12,2024-02-01,MI,GNRAC01,V,10.9,-25.0,O
12,2024-02-01,MI,CEVD387,V,0.1,-23.3,O
12,2024-02-01,MI,EGVD363,V,26.9,-20.0,O
12,2024-02-01,MI,EGVD364,V,26.0,-20.0,O
12,2024-02-01,MI,COG75RR,V,7.8,-20.0,O
12,2024-02-01,MI,EGVD365,V,22.5,-20.0,O
12,2024-02-01,MI,EGVD295,V,1.2,-20.0,O
12,2024-02-01,MI,VGERE05,V,2.5,-20.0,O
12,2024-02-01,MI,SESVD18,V,0.2,-20.0,O
12,2024-02-01,MI,SESVD08,V,0.3,-20.0,O
12,2024-02-01,MI,EBLVD17,V,0.2,-19.02,O
12,2024-02-01,MI,EBLVD20,V,1.1,-19.02,O
12,2024-02-01,MI,EBLVD22,V,0.6,-19.02,O
12,2024-02-01,MI,EBLVD15,V,0.7,-19.02,O
12,2024-02-01,MI,EBLVD16,V,0.3,-19.02,O
12,2024-02-01,MI,EBLCVD7,V,2.2,-19.02,O
12,2024-02-01,MI,EBLVD12,V,0.7,-19.02,O
12,2024-02-01,MI,EBLVD11,V,0.2,-19.02,O
12,2024-02-01,MI,EBLCVD9,V,1.8,-19.02,O
12,2024-02-01,MI,EBLVD10,V,1.3,-19.02,O
12,2024-02-01,MI,EBLCVD8,V,1.6,-19.02,O
12,2024-02-01,MI,EBLCVD6,V,1.8,-19.02,O
12,2024-02-01,MI,EBLCVD4,V,1.3,-19.02,O
12,2024-02-01,MI,EBLVD36,V,0.3,-19.02,O
12,2024-02-01,MI,EBLCVD3,V,0.8,-19.02,O
12,2024-02-01,MI,EBLCVD4,V,0.9,-19.02,O
12,2024-02-01,MI,EBLCVD3,V,1.0,-19.02,O
12,2024-02-01,MI,EBLVD50,V,1.4,-19.02,O
12,2024-02-01,MI,EBLVD35,V,0.5,-19.02,O
12,2024-02-01,MI,EBLVD49,V,0.4,-19.02,O
12,2024-02-01,MI,EBLVD57,V,1.1,-19.02,O
12,2024-02-01,MI,EBLVD47,V,0.2,-19.02,O
12,2024-02-01,MI,EBLVD32,V,0.1,-19.02,O
12,2024-02-01,MI,EBLVD48,V,0.2,-19.02,O
12,2024-02-01,MI,EBLVD56,V,0.1,-19.02,O
12,2024-02-01,MI,SHEVD07,V,0.7,-15.0,O
12,2024-02-01,MI,SHEVD05,V,0.2,-15.0,O
12,2024-02-01,MI,SHEVD04,V,0.1,-15.0,O
12,2024-02-01,MI,SHEVD09,V,0.1,-15.0,O
12,2024-02-01,MI,SHEVD10,V,0.1,-15.0,O
12,2024-02-01,MI,SHEVD17,V,0.1,-15.0,O
12,2024-02-01,MI,SHEVD18,V,0.5,-15.0,O
12,2024-02-01,MI,FENVD03,V,1.3,-15.0,O
12,2024-02-01,MI,SHEVD20,V,0.1,-15.0,O
12,2024-02-01,MI,IBCUC01,V,0.2,-13.2,O
12,2024-02-01,MI,EGVD442,V,19.1,-10.01,O
12,2024-02-01,MI,EGVD440,V,20.2,-10.01,O
12,2024-02-01,MI,CEVD399,V,0.1,-10.0,O
12,2024-02-01,MI,CEVD073,V,22.8,-5.0,O
12,2024-02-01,MI,CEVD282,V,0.7,-5.0,O
12,2024-02-01,MI,CEVD283,V,0.1,-5.0,O
12,2024-02-01,MI,CEVD287,V,0.7,-5.0,O
12,2024-02-01,MI,CEVD343,V,0.4,-5.0,O
12,2024-02-01,MI,CEVD001,V,0.1,-5.0,O
12,2024-02-01,MI,CEVD029,V,19.0,-5.0,O
12,2024-02-01,MI,CEVD063,V,3.0,-5.0,O
12,2024-02-01,MI,TLCRC01,V,3.8,-4.02,O
12,2024-02-01,MI,VGERE43,V,12.6,-3.41,O
12,2024-02-01,MI,VGERE42,V,0.3,-3.41,O
12,2024-02-01,MI,VGERE39,V,3.9,-3.41,O
12,2024-02-01,MI,VGERE35,V,38.4,-3.41,O
12,2024-02-01,MI,VGERE46,V,0.6,-3.41,O
12,2024-02-01,MI,VGERE33,V,8.0,-3.41,O
12,2024-02-01,MI,VGERE45,V,1.1,-3.41,O
12,2024-02-01,MI,VGERE34,V,0.2,-3.41,O
12,2024-02-01,MI,VGERE47,V,0.9,-3.41,O
12,2024-02-01,MI,ADXVD04,V,0.1,-2.0,O
12,2024-02-01,MI,GALVD14,V,0.2,-1.0,O
12,2024-02-01,MI,GALVD15,V,0.4,-1.0,O
12,2024-02-01,MI,GALVD17,V,0.7,-1.0,O
12,2024-02-01,MI,GALVD20,V,0.6,-1.0,O
12,2024-02-01,MI,GALVD16,V,0.2,-1.0,O
12,2024-02-01,MI,GALVD18,V,0.6,-1.0,O
12,2024-02-01,MI,GALVD19,V,0.6,-1.0,O
12,2024-02-01,MI,GALVD21,V,0.7,-1.0,O
12,2024-02-01,MI,GALVD13,V,0.3,-1.0,O
12,2024-02-01,MI,GALVD12,V,0.7,-1.0,O
12,2024-02-01,MI,GALVD11,V,0.4,-1.0,O
12,2024-02-01,MI,GALVD10,V,0.2,-1.0,O
12,2024-02-01,MI,GALPVD9,V,0.2,-1.0,O
12,2024-02-01,MI,GALPVD8,V,0.1,-1.0,O
12,2024-02-01,MI,GALPVD6,V,0.1,-1.0,O
12,2024-02-01,MI,GALPVD5,V,0.1,-1.0,O
12,2024-02-01,MI,GALPVD4,V,0.6,-1.0,O
12,2024-02-01,MI,GALPVD2,V,0.1,-1.0,O
12,2024-02-01,MI,GALPVD1,V,0.4,-1.0,O
12,2024-02-01,MI,GALVD23,V,0.4,-1.0,O
12,2024-02-01,MI,CEVD436,V,0.1,-1.0,O
12,2024-02-01,MI,CEVD435,V,0.1,-1.0,O
12,2024-02-01,MI,CEVD429,V,1.0,-1.0,O
12,2024-02-01,MI,CEVD428,V,2.1,-1.0,O
12,2024-02-01,MI,CEVD427,V,3.4,-1.0,O
12,2024-02-01,MI,CEVD425,V,1.9,-1.0,O
12,2024-02-01,MI,CEVD424,V,2.0,-1.0,O
12,2024-02-01,MI,CEVD423,V,3.2,-1.0,O
12,2024-02-01,MI,CEVD422,V,2.0,-1.0,O
12,2024-02-01,MI,CEVD421,V,6.8,-1.0,O
12,2024-02-01,MI,CEVD420,V,3.4,-1.0,O
12,2024-02-01,MI,GALVD24,V,0.6,-1.0,O
12,2024-02-01,MI,GALVD25,V,0.2,-1.0,O
12,2024-02-01,MI,GALVD22,V,0.6,-1.0,O
12,2024-02-01,MI,GALVD31,V,0.1,-1.0,O
12,2024-02-01,MI,CEVD417,V,0.1,-1.0,O
12,2024-02-01,MI,CEVD418,V,0.1,-1.0,O
12,2024-02-01,MI,CEVD419,V,3.0,-1.0,O
12,2024-02-01,MI,IGNVD67,V,0.2,-0.1,O
12,2024-02-01,MI,VGERE18,V,25.0,-0.1,O
12,2024-02-01,MI,IGNVD64,V,0.1,-0.1,O
12,2024-02-01,MI,GNVD198,V,0.4,-0.1,O
12,2024-02-01,MI,VGERE13,V,1.7,-0.1,O
12,2024-02-01,MI,GNRAVD1,V,0.2,-0.01,O
12,2024-02-01,MI,GNVD151,V,0.6,-0.01,O
12,2024-02-01,MI,GNVD132,V,0.6,-0.01,O
12,2024-02-01,MI,GNVD130,V,1.6,-0.01,O
12,2024-02-01,MI,CEVD377,V,1.5,-0.01,O
12,2024-02-01,MI,CEVD335,V,0.8,-0.01,O
12,2024-02-01,MI,CEVD307,V,0.4,-0.01,O
12,2024-02-01,MI,EGLEV2,V,0.8,0.0,O
12,2024-02-01,MI,EGVD408,V,0.5,0.0,O
12,2024-02-01,MI,EGVD410,V,1.1,0.0,O
12,2024-02-01,MI,EGEDRE1,V,7.5,0.0,O
12,2024-02-01,MI,CEVD003,V,0.2,0.0,O
12,2024-02-01,MI,CEVD053,V,0.1,0.0,O
12,2024-02-01,MI,CEVD209,V,1.7,0.0,O
12,2024-02-01,MI,CEVD266,V,0.7,0.0,O
12,2024-02-01,MI,CEVD279,V,0.2,0.0,O
12,2024-02-01,MI,CEVD289,V,1.6,0.0,O
12,2024-02-01,MI,CEVD332,V,0.6,0.0,O
12,2024-02-01,MI,CEVD352,V,0.4,0.0,O
12,2024-02-01,MI,CEVD358,V,0.7,0.0,O
12,2024-02-01,MI,CEVD360,V,0.6,0.0,O
12,2024-02-01,MI,CEVD361,V,0.2,0.0,O
12,2024-02-01,MI,CEVD363,V,0.2,0.0,O
12,2024-02-01,MI,CEVD370,V,0.1,0.0,O
12,2024-02-01,MI,CEVD375,V,0.3,0.0,O
12,2024-02-01,MI,CEVD378,V,0.8,0.0,O
12,2024-02-01,MI,CEVD381,V,0.9,0.0,O
12,2024-02-01,MI,CEVD384,V,0.2,0.0,O
12,2024-02-01,MI,CEVD385,V,0.1,0.0,O
12,2024-02-01,MI,VGERE33,V,32.7,0.0,O
12,2024-02-01,MI,IGNVD78,V,0.4,0.0,O
12,2024-02-01,MI,IGNVD79,V,1.2,0.0,O
12,2024-02-01,MI,IGNVD80,V,0.9,0.0,O
12,2024-02-01,MI,IGNVD81,V,0.8,0.0,O
12,2024-02-01,MI,IGNVD82,V,0.6,0.0,O
12,2024-02-01,MI,IGVD106,V,1.1,0.0,O
12,2024-02-01,MI,IGVD107,V,0.1,0.0,O
12,2024-02-01,MI,IGVD109,V,2.4,0.0,O
12,2024-02-01,MI,KREAC01,V,0.5,0.0,O
12,2024-02-01,MI,EGVD454,V,0.1,0.0,O
12,2024-02-01,MI,EGLEVD1,V,0.2,0.0,O
12,2024-02-01,MI,VIRRE01,V,0.2,0.0,O
12,2024-02-01,MI,EDRE017,V,0.7,0.0,O
12,2024-02-01,MI,EDRE018,V,0.1,0.0,O
12,2024-02-01,MI,EDRE027,V,0.1,0.0,O
12,2024-02-01,MI,EGEDRE2,V,0.2,0.0,O
12,2024-02-01,MI,EGEDRE6,V,1.5,0.0,O
12,2024-02-01,MI,EGEDRE9,V,3.0,0.0,O
12,2024-02-01,MI,EGEDVD4,V,0.3,0.0,O
12,2024-02-01,MI,PEURE01,V,0.1,0.0,O
12,2024-02-01,MI,LMEVD18,V,2.6,0.0,O
12,2024-02-01,MI,LMEVD13,V,1.8,0.0,O
12,2024-02-01,MI,LMEVD17,V,0.2,0.0,O
12,2024-02-01,MI,LMRE007,V,1.9,0.0,O
12,2024-02-01,MI,LMRE008,V,2.4,0.0,O
12,2024-02-01,MI,LMEVD24,V,0.8,0.0,O
12,2024-02-01,MI,LMERVD1,V,3.0,0.0,O
12,2024-02-01,MI,LMEVD10,V,4.0,0.0,O
12,2024-02-01,MI,LMEVD11,V,1.0,0.0,O
12,2024-02-01,MI,LMEVD22,V,1.0,0.0,O
12,2024-02-01,MI,EGVD381,V,0.1,0.0,O
12,2024-02-01,MI,EGVD086,V,0.1,0.0,O
12,2024-02-01,MI,EGVD219,V,0.1,0.0,O
12,2024-02-01,MI,EGVD366,V,0.2,0.0,O
12,2024-02-01,MI,EGVD434,V,0.2,0.0,O
12,2024-02-01,MI,EGVD452,V,1.0,0.0,O
12,2024-02-01,MI,EGVD115,V,0.7,0.0,O
12,2024-02-01,MI,EGVD224,V,0.1,0.0,O
12,2024-02-01,MI,EGVD114,V,1.3,0.0,O
12,2024-02-01,MI,SAGU2,V,11.0,0.01,O
12,2024-02-01,MI,EBRA,V,0.1,1.0,O
12,2024-02-01,MI,CENTC01,V,0.1,1.0,O
12,2024-02-01,MI,EGVD291,V,0.5,1.6,O
12,2024-02-01,MI,EGVD065,V,0.2,1.68,O
12,2024-02-01,MI,EGVD055,V,0.3,1.69,O
12,2024-02-01,MI,EGVD056,V,0.6,1.72,O
12,2024-02-01,MI,EGVD058,V,1.6,5.0,O
12,2024-02-01,MI,EGVD379,V,2.1,5.0,O
12,2024-02-01,MI,EGVD059,V,1.0,5.0,O
12,2024-02-01,MI,EGVD060,V,1.8,5.0,O
12,2024-02-01,MI,HISVD27,V,0.1,5.98,O
12,2024-02-01,MI,HISVD15,V,0.1,5.98,O
12,2024-02-01,MI,EGVD471,V,0.1,10.0,O
12,2024-02-01,MI,EGEDVD3,V,4.0,14.0,O
12,2024-02-01,MI,TLCRC01,V,1.5,15.98,O
12,2024-02-01,MI,DTVD049,V,0.5,25.19,O
12,2024-02-01,MI,DTVD058,V,1.0,25.19,O
12,2024-02-01,MI,EENRC02,V,2.0,33.59,O
12,2024-02-01,MI,WATRE07,V,1.2,35.98,O
12,2024-02-01,MI,WATRE06,V,0.6,35.98,O
12,2024-02-01,MI,WATRE05,V,1.5,35.98,O
12,2024-02-01,MI,WATRE04,V,3.5,35.98,O
12,2024-02-01,MI,WATRE03,V,8.0,35.98,O
12,2024-02-01,MI,WATRE02,V,3.3,35.98,O
12,2024-02-01,MI,WATRE08,V,0.5,35.98,O
12,2024-02-01,MI,TLCRC01,V,0.7,35.98,O
12,2024-02-01,MI,WATRE10,V,2.2,35.98,O
12,2024-02-01,MI,WATRE09,V,1.2,35.98,O
12,2024-02-01,MI,PULSC01,V,0.2,40.48,O
12,2024-02-01,MI,GESVD80,V,25.5,42.65,O
12,2024-02-01,MI,GESVD81,V,25.5,42.65,O
12,2024-02-01,MI,PULSC01,V,0.2,43.48,O
12,2024-02-01,MI,DETIC01,V,91.5,44.87,O
12,2024-02-01,MI,SEDVD05,V,6.4,44.87,O
12,2024-02-01,MI,DETVD03,V,0.5,44.87,O
12,2024-02-01,MI,HCHI,V,85.0,45.0,O
12,2024-02-01,MI,GALPC01,V,12.0,45.98,O
12,2024-02-01,MI,PULSC01,V,0.2,46.48,O
12,2024-02-01,MI,PULSC01,V,0.2,48.48,O
12,2024-02-01,MI,HCHI,V,85.0,50.0,O
12,2024-02-01,MI,PULSC01,V,0.1,50.98,O
12,2024-02-01,MI,TLCRC01,V,0.7,50.98,O
12,2024-02-01,MI,DOUSUP,V,58.0,52.98,O
12,2024-02-01,MI,HCHI,V,50.0,53.0,O
12,2024-02-01,MI,VGERE05,V,2.5,53.18,O
12,2024-02-01,MI,GALPWC2,V,3.4,53.84,O
12,2024-02-01,MI,GALPWV2,V,0.7,53.84,O
12,2024-02-01,MI,AGRIC01,V,20.0,54.47,O
12,2024-02-01,MI,GALPWC2,V,3.4,55.97,O
12,2024-02-01,MI,GALPWV2,V,0.7,55.97,O
12,2024-02-01,MI,ENRVD06,V,12.5,55.98,O
12,2024-02-01,MI,ENRVD09,V,4.0,55.98,O
12,2024-02-01,MI,ENRVD11,V,8.3,55.98,O
12,2024-02-01,MI,IBEVD11,V,10.2,55.98,O
12,2024-02-01,MI,IBRM01,V,6.4,55.98,O
12,2024-02-01,MI,IBEVD16,V,20.9,55.98,O
12,2024-02-01,MI,IBEVD17,V,1.9,55.98,O
12,2024-02-01,MI,IBEVD19,V,0.5,55.98,O
12,2024-02-01,MI,IBEVD21,V,29.6,55.98,O
12,2024-02-01,MI,IBGESX,V,0.7,55.98,O
12,2024-02-01,MI,IGESC2,V,24.6,55.98,O
12,2024-02-01,MI,ICUVD04,V,3.9,55.98,O
12,2024-02-01,MI,CLIVD16,V,2.9,55.98,O
12,2024-02-01,MI,CLIVD17,V,4.1,55.98,O
12,2024-02-01,MI,CLIVD22,V,1.7,55.98,O
12,2024-02-01,MI,CLIVD23,V,2.0,55.98,O
12,2024-02-01,MI,CLIVD24,V,4.7,55.98,O
12,2024-02-01,MI,CLIVD36,V,0.3,55.98,O
12,2024-02-01,MI,CLIVD49,V,0.2,55.98,O
12,2024-02-01,MI,CLIDV02,V,0.1,55.98,O
12,2024-02-01,MI,ENRVD03,V,25.8,55.98,O
12,2024-02-01,MI,ENRVD05,V,10.0,55.98,O
12,2024-02-01,MI,VARAC01,V,0.4,56.47,O
12,2024-02-01,MI,WINRE01,V,0.1,56.48,O
12,2024-02-01,MI,VARAC01,V,0.4,56.97,O
12,2024-02-01,MI,VARAC01,V,0.4,57.47,O
12,2024-02-01,MI,VARAC01,V,0.4,57.97,O
12,2024-02-01,MI,GALPC01,V,12.0,57.97,O
12,2024-02-01,MI,GALPWC2,V,3.4,58.43,O
12,2024-02-01,MI,GALPWV2,V,0.7,58.43,O
12,2024-02-01,MI,VARAC01,V,0.4,58.47,O
12,2024-02-01,MI,AGRIC01,V,1.4,58.47,O
12,2024-02-01,MI,ENPRM01,V,12.7,58.47,O
12,2024-02-01,MI,ENPEC01,V,5.9,58.47,O
12,2024-02-01,MI,ACAVADO,V,54.0,58.47,O
12,2024-02-01,MI,VGERE05,V,2.5,58.64,O
12,2024-02-01,MI,GALPC01,V,12.0,58.97,O
12,2024-02-01,MI,EGEDVD5,V,14.9,60.0,O
12,2024-02-01,MI,GALPWC2,V,3.4,60.85,O
12,2024-02-01,MI,GALPWV2,V,0.6,60.85,O
12,2024-02-01,MI,TEMON,V,24.0,62.18,O
12,2024-02-01,MI,GALPWC2,V,3.5,62.95,O
12,2024-02-01,MI,GALPWV2,V,0.7,62.95,O
12,2024-02-01,MI,GALPC01,V,12.0,62.97,O
12,2024-02-01,MI,TEMON,V,52.0,65.13,O
12,2024-02-01,MI,ADOURO,V,20.0,65.47,O
12,2024-02-01,MI,METEC01,V,0.3,65.98,O
12,2024-02-01,MI,TLCRC01,V,0.7,65.98,O
12,2024-02-01,MI,ENPRM01,V,0.2,66.47,O
12,2024-02-01,MI,LCOSC01,V,13.4,66.47,O
12,2024-02-01,MI,AENEC01,V,6.4,66.47,O
12,2024-02-01,MI,CTGN2,V,9.5,66.73,O
12,2024-02-01,MI,GALPC01,V,12.0,66.97,O
12,2024-02-01,MI,CTGN2,V,9.5,67.57,O
12,2024-02-01,MI,GESTVD2,V,24.7,68.1,O
12,2024-02-01,MI,GESTVD4,V,4.0,68.1,O
12,2024-02-01,MI,GESVD22,V,12.4,68.1,O
