Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 14, 2024 8:00 PM;Jun 14, 2024 9:00 PM;4,573.75;2,904.75;2,713.00;8,496.50;1,497.50;95.00;-;8,239.25;1,594.75;4,750.75;5,426.75;1,492.25
Jun 14, 2024 9:00 PM;Jun 14, 2024 10:00 PM;4,503.25;2,794.50;2,719.75;9,653.50;108.50;95.00;-;8,342.75;1,583.00;4,632.25;4,894.50;1,459.00
Jun 14, 2024 10:00 PM;Jun 14, 2024 11:00 PM;4,324.50;2,772.50;2,602.50;11,608.25;10.50;95.50;-;8,051.25;1,514.75;4,263.75;3,919.50;1,469.50
Jun 14, 2024 11:00 PM;Jun 15, 2024 12:00 AM;4,135.00;2,536.75;2,348.75;14,202.25;5.75;95.00;-;6,825.50;1,167.50;3,696.25;2,063.00;1,505.25
Jun 15, 2024 12:00 AM;Jun 15, 2024 1:00 AM;4,015.50;2,269.50;2,489.00;16,013.75;3.00;95.75;-;5,457.00;763.25;3,093.75;590.00;1,530.75
Jun 15, 2024 1:00 AM;Jun 15, 2024 2:00 AM;3,968.00;2,144.50;2,679.00;16,340.75;3.75;96.00;-;3,646.50;709.00;2,910.25;521.75;1,535.75
Jun 15, 2024 2:00 AM;Jun 15, 2024 3:00 AM;3,949.50;2,248.25;2,537.75;16,922.00;3.00;95.50;-;3,314.25;718.75;2,796.50;442.25;1,518.75
Jun 15, 2024 3:00 AM;Jun 15, 2024 4:00 AM;3,903.75;2,292.25;2,395.25;18,303.25;3.75;93.50;-;3,027.25;704.25;2,787.75;102.50;1,525.50
Jun 15, 2024 4:00 AM;Jun 15, 2024 5:00 AM;3,932.25;2,268.25;2,935.75;18,833.25;13.25;97.00;-;3,061.25;703.75;2,776.25;282.75;1,532.50
Jun 15, 2024 5:00 AM;Jun 15, 2024 6:00 AM;3,959.25;2,255.25;3,017.00;20,428.50;433.25;103.00;-;3,076.00;708.75;2,766.50;197.50;1,462.75
Jun 15, 2024 6:00 AM;Jun 15, 2024 7:00 AM;4,022.00;2,100.25;3,540.75;22,614.00;1,984.75;102.00;-;3,069.25;709.25;2,765.25;77.00;1,470.00
Jun 15, 2024 7:00 AM;Jun 15, 2024 8:00 AM;4,045.75;2,074.75;4,335.75;23,611.75;4,426.00;100.50;-;3,016.75;704.50;2,391.50;252.75;1,433.75
Jun 15, 2024 8:00 AM;Jun 15, 2024 9:00 AM;3,984.00;2,139.00;4,088.00;24,624.25;7,915.25;98.75;-;3,002.50;700.25;2,201.00;249.75;1,446.00
Jun 15, 2024 9:00 AM;Jun 15, 2024 10:00 AM;3,916.25;2,067.25;2,597.50;24,932.50;13,024.25;96.50;-;2,989.25;702.00;2,221.50;1,170.25;1,471.75
Jun 15, 2024 10:00 AM;Jun 15, 2024 11:00 AM;3,842.00;2,010.75;1,763.50;22,923.25;18,981.75;97.75;-;2,991.50;696.50;2,188.00;241.00;1,418.75
Jun 15, 2024 11:00 AM;Jun 15, 2024 12:00 PM;3,796.50;2,019.00;1,731.25;21,098.00;24,714.00;98.50;-;2,995.25;700.00;2,185.00;19.25;1,416.00
Jun 15, 2024 12:00 PM;Jun 15, 2024 1:00 PM;3,712.50;1,944.75;1,854.50;17,943.25;29,025.00;97.25;-;3,004.00;700.25;2,079.00;77.75;1,359.75
Jun 15, 2024 1:00 PM;Jun 15, 2024 2:00 PM;3,686.50;1,906.75;1,850.75;13,487.00;31,257.75;95.25;-;3,006.00;692.00;2,019.00;75.25;1,313.25
Jun 15, 2024 2:00 PM;Jun 15, 2024 3:00 PM;3,695.75;1,824.25;1,761.25;12,282.25;31,521.25;95.25;-;2,999.00;679.75;2,017.50;110.00;1,317.75
Jun 15, 2024 3:00 PM;Jun 15, 2024 4:00 PM;3,714.00;1,767.75;2,071.75;14,606.00;30,011.25;94.75;-;3,018.75;668.25;1,995.75;125.25;1,279.75
Jun 15, 2024 4:00 PM;Jun 15, 2024 5:00 PM;3,786.00;1,942.25;2,090.75;17,673.75;26,526.50;96.50;-;3,018.25;659.25;2,002.75;164.25;1,265.25
Jun 15, 2024 5:00 PM;Jun 15, 2024 6:00 PM;3,911.50;2,117.25;2,388.00;19,671.75;20,758.00;97.75;-;3,090.75;660.75;2,124.00;490.25;1,308.75
Jun 15, 2024 6:00 PM;Jun 15, 2024 7:00 PM;4,099.75;2,199.00;3,483.00;19,271.75;13,414.75;98.75;-;3,184.25;758.00;2,336.50;639.50;1,310.25
Jun 15, 2024 7:00 PM;Jun 15, 2024 8:00 PM;4,311.75;2,315.75;5,623.25;15,801.50;6,371.50;100.00;-;3,311.25;991.75;2,606.75;2,048.75;1,328.75
Jun 15, 2024 8:00 PM;Jun 15, 2024 9:00 PM;4,459.00;2,410.50;5,929.00;12,005.25;2,000.25;100.00;-;3,660.25;1,115.50;3,162.25;5,012.00;1,345.00
Jun 15, 2024 9:00 PM;Jun 15, 2024 10:00 PM;4,438.75;2,380.25;6,061.75;10,317.00;152.25;100.25;-;3,857.50;1,311.50;3,437.50;5,550.75;1,343.75
Jun 15, 2024 10:00 PM;Jun 15, 2024 11:00 PM;4,343.50;2,348.75;6,296.25;10,710.00;5.75;101.00;-;4,078.00;1,387.50;3,355.75;4,838.75;1,370.00
Jun 15, 2024 11:00 PM;Jun 16, 2024 12:00 AM;4,204.25;2,294.75;6,098.25;11,957.00;3.25;100.50;-;3,485.25;1,098.25;3,358.25;3,078.75;1,394.50
Jun 16, 2024 12:00 AM;Jun 16, 2024 1:00 AM;4,078.75;2,240.25;5,843.50;12,758.00;4.25;101.00;-;3,304.75;970.00;3,006.00;2,314.25;1,471.50
Jun 16, 2024 1:00 AM;Jun 16, 2024 2:00 AM;3,997.00;2,209.00;5,800.25;12,997.75;3.50;101.00;-;3,033.00;970.75;2,725.00;1,245.75;1,445.25
Jun 16, 2024 2:00 AM;Jun 16, 2024 3:00 AM;3,930.75;2,199.00;5,849.75;13,140.75;3.25;101.00;-;3,007.50;651.75;2,481.00;871.50;1,482.25
Jun 16, 2024 3:00 AM;Jun 16, 2024 4:00 AM;3,896.25;2,167.75;5,664.00;13,272.75;3.00;101.50;-;3,016.75;667.75;2,534.00;431.50;1,525.25
Jun 16, 2024 4:00 AM;Jun 16, 2024 5:00 AM;3,897.75;2,156.00;5,167.75;13,433.75;12.25;101.50;-;3,060.50;674.75;2,586.75;118.50;1,570.75
Jun 16, 2024 5:00 AM;Jun 16, 2024 6:00 AM;3,930.25;2,150.25;5,160.75;13,286.50;501.25;101.75;-;3,083.50;679.50;2,581.00;156.25;1,485.25
Jun 16, 2024 6:00 AM;Jun 16, 2024 7:00 AM;3,995.25;2,180.50;5,194.25;12,298.25;3,225.25;101.00;-;3,054.00;680.25;2,516.75;79.25;1,466.25
Jun 16, 2024 7:00 AM;Jun 16, 2024 8:00 AM;4,037.00;2,153.00;5,360.50;10,442.50;9,293.50;100.25;-;3,008.50;683.50;2,222.75;125.75;1,453.00
Jun 16, 2024 8:00 AM;Jun 16, 2024 9:00 AM;4,020.75;2,141.00;4,137.00;8,692.75;17,110.75;100.00;-;3,008.75;680.75;2,152.25;448.50;1,469.50
Jun 16, 2024 9:00 AM;Jun 16, 2024 10:00 AM;3,942.50;2,098.75;3,576.75;8,573.50;24,425.50;101.00;-;2,997.25;671.50;2,194.00;234.00;1,514.00
Jun 16, 2024 10:00 AM;Jun 16, 2024 11:00 AM;3,867.00;2,059.50;2,205.25;9,437.75;30,399.25;100.25;-;2,994.50;669.50;2,210.75;203.00;1,504.00
Jun 16, 2024 11:00 AM;Jun 16, 2024 12:00 PM;3,811.25;2,022.25;1,876.75;11,056.25;33,166.25;97.75;-;2,923.50;669.00;2,227.50;103.50;1,541.75
Jun 16, 2024 12:00 PM;Jun 16, 2024 1:00 PM;3,740.00;1,970.00;1,825.25;12,245.50;33,384.00;95.50;-;2,994.25;661.50;2,232.00;66.00;1,531.50
Jun 16, 2024 1:00 PM;Jun 16, 2024 2:00 PM;3,715.25;1,887.25;1,269.50;12,185.00;32,848.00;92.50;-;3,028.75;643.50;2,223.25;59.75;1,500.50
Jun 16, 2024 2:00 PM;Jun 16, 2024 3:00 PM;3,680.00;1,982.75;914.25;11,362.75;31,494.25;92.00;-;3,024.50;644.00;2,183.00;143.50;1,477.00
Jun 16, 2024 3:00 PM;Jun 16, 2024 4:00 PM;3,696.50;2,022.00;763.25;11,524.25;28,058.25;89.00;-;3,026.75;639.50;2,220.25;80.25;1,510.00
Jun 16, 2024 4:00 PM;Jun 16, 2024 5:00 PM;3,789.75;2,108.00;804.00;11,806.25;23,477.75;86.00;-;3,057.75;740.50;2,253.25;140.50;1,535.50
Jun 16, 2024 5:00 PM;Jun 16, 2024 6:00 PM;3,923.50;2,219.50;781.50;12,784.00;17,754.50;86.75;-;3,077.50;958.50;2,291.25;442.75;1,603.75
Jun 16, 2024 6:00 PM;Jun 16, 2024 7:00 PM;4,111.25;2,463.00;2,280.75;11,304.50;11,415.00;90.25;-;4,124.00;1,073.50;2,527.75;588.75;1,581.75
Jun 16, 2024 7:00 PM;Jun 16, 2024 8:00 PM;4,355.00;2,642.00;2,403.75;8,757.25;5,350.50;92.25;-;6,447.50;1,278.50;3,103.25;2,014.50;1,596.00
Jun 16, 2024 8:00 PM;Jun 16, 2024 9:00 PM;4,480.50;2,771.75;2,588.75;6,959.75;1,677.75;93.75;-;7,248.25;1,431.25;3,646.75;4,090.25;1,594.25
Jun 16, 2024 9:00 PM;Jun 16, 2024 10:00 PM;4,482.25;2,920.75;2,230.25;5,893.25;159.50;94.75;-;7,707.75;1,434.00;3,763.75;4,985.25;1,586.75
Jun 16, 2024 10:00 PM;Jun 16, 2024 11:00 PM;4,424.50;3,026.75;2,360.75;5,326.00;17.00;95.75;-;7,977.50;1,451.50;3,880.25;5,529.25;1,577.50
Jun 16, 2024 11:00 PM;Jun 17, 2024 12:00 AM;4,249.25;2,611.00;2,021.75;6,148.75;6.25;96.00;-;8,236.00;1,414.25;3,886.25;3,508.00;1,581.50
Jun 17, 2024 12:00 AM;Jun 17, 2024 1:00 AM;3,995.50;2,568.25;1,676.25;6,720.00;3.25;96.00;-;8,230.00;1,447.00;3,489.75;1,451.75;1,733.25
Jun 17, 2024 1:00 AM;Jun 17, 2024 2:00 AM;3,872.00;2,421.25;1,503.75;6,801.75;3.00;96.00;-;8,348.50;1,457.25;3,759.50;775.75;1,643.75
Jun 17, 2024 2:00 AM;Jun 17, 2024 3:00 AM;3,837.00;2,347.25;1,507.50;6,291.50;3.00;96.00;-;8,576.50;1,432.50;4,005.25;528.75;1,625.00
Jun 17, 2024 3:00 AM;Jun 17, 2024 4:00 AM;3,844.00;2,478.50;1,696.75;5,737.75;3.25;96.50;-;8,987.00;1,434.75;4,181.00;516.00;1,628.50
Jun 17, 2024 4:00 AM;Jun 17, 2024 5:00 AM;3,892.25;2,622.00;1,762.00;5,449.25;12.00;97.00;-;9,210.50;1,451.50;4,447.00;597.25;1,613.25
Jun 17, 2024 5:00 AM;Jun 17, 2024 6:00 AM;4,006.50;2,565.00;1,965.00;5,450.50;523.75;97.75;-;9,545.75;1,550.00;5,581.00;896.75;1,563.00
Jun 17, 2024 6:00 AM;Jun 17, 2024 7:00 AM;4,252.00;2,858.50;1,739.75;5,404.50;2,878.75;95.75;-;9,634.25;1,690.00;5,934.75;3,441.75;1,442.25
Jun 17, 2024 7:00 AM;Jun 17, 2024 8:00 AM;4,375.50;2,717.50;1,802.25;4,617.25;7,176.00;87.25;-;9,669.50;1,774.25;6,224.75;4,141.25;1,467.75
Jun 17, 2024 8:00 AM;Jun 17, 2024 9:00 AM;4,314.50;2,494.50;1,972.25;3,671.00;13,390.25;83.25;-;10,002.50;1,870.00;5,786.75;2,919.25;1,517.00
Jun 17, 2024 9:00 AM;Jun 17, 2024 10:00 AM;4,081.50;2,414.25;1,880.25;4,002.25;20,301.50;80.00;-;9,272.75;1,620.25;5,136.00;795.50;1,543.00
Jun 17, 2024 10:00 AM;Jun 17, 2024 11:00 AM;3,872.75;2,353.00;2,004.50;5,237.25;26,267.75;77.25;-;6,780.50;1,346.00;3,548.25;151.25;1,549.25
Jun 17, 2024 11:00 AM;Jun 17, 2024 12:00 PM;3,781.75;2,337.25;2,042.00;6,388.25;30,051.00;76.75;-;5,589.00;1,209.75;3,026.25;118.25;1,525.75
Jun 17, 2024 12:00 PM;Jun 17, 2024 1:00 PM;3,738.75;2,264.75;2,168.25;7,198.50;31,371.25;77.75;-;5,473.25;1,078.50;2,795.25;56.50;1,493.00
Jun 17, 2024 1:00 PM;Jun 17, 2024 2:00 PM;3,723.75;2,236.75;1,974.50;7,934.25;31,654.00;80.00;-;5,476.75;1,038.75;2,723.00;88.50;1,466.25
Jun 17, 2024 2:00 PM;Jun 17, 2024 3:00 PM;3,740.00;2,242.00;1,745.25;8,538.25;30,408.50;83.50;-;5,491.00;1,066.25;2,647.50;56.00;1,450.25
Jun 17, 2024 3:00 PM;Jun 17, 2024 4:00 PM;3,764.75;2,303.00;1,678.50;8,037.00;27,812.25;83.00;-;5,873.50;1,155.25;2,617.25;113.25;1,386.00
Jun 17, 2024 4:00 PM;Jun 17, 2024 5:00 PM;3,858.50;2,336.00;1,515.25;7,682.25;23,332.50;85.25;-;7,586.50;1,641.75;3,036.25;98.50;1,398.00
Jun 17, 2024 5:00 PM;Jun 17, 2024 6:00 PM;4,024.25;2,438.25;1,683.50;6,525.25;17,619.25;85.75;-;9,870.00;2,461.00;3,633.75;614.75;1,417.00
Jun 17, 2024 6:00 PM;Jun 17, 2024 7:00 PM;4,247.25;2,513.75;1,837.75;4,859.50;11,326.25;89.50;-;11,178.25;3,170.25;6,642.25;1,870.00;1,446.75
Jun 17, 2024 7:00 PM;Jun 17, 2024 8:00 PM;4,459.25;2,645.75;1,535.50;3,350.50;5,851.00;90.00;-;11,461.50;3,657.25;8,582.00;3,046.25;1,465.75
Jun 17, 2024 8:00 PM;Jun 17, 2024 9:00 PM;4,503.25;2,828.00;1,366.75;2,491.75;1,968.50;90.00;-;11,575.00;3,813.75;8,898.25;3,875.50;1,531.50
Jun 17, 2024 9:00 PM;Jun 17, 2024 10:00 PM;4,469.50;2,804.25;1,228.25;1,899.75;193.00;91.75;-;11,764.75;3,843.25;8,948.75;4,173.75;1,575.50
Jun 17, 2024 10:00 PM;Jun 17, 2024 11:00 PM;4,313.25;2,854.50;1,049.75;1,577.00;15.75;91.75;-;11,617.00;3,606.25;8,752.75;3,691.00;1,541.25
Jun 17, 2024 11:00 PM;Jun 18, 2024 12:00 AM;4,137.25;2,651.75;834.00;1,512.50;5.50;93.00;-;11,544.00;3,267.50;8,535.75;2,350.00;1,550.25
Jun 18, 2024 12:00 AM;Jun 18, 2024 1:00 AM;3,970.75;2,535.50;759.50;1,650.25;3.75;94.25;-;11,547.00;2,974.75;8,341.75;1,327.50;1,636.75
Jun 18, 2024 1:00 AM;Jun 18, 2024 2:00 AM;3,914.75;2,404.25;683.75;1,675.25;4.25;94.00;-;11,549.00;2,975.75;8,090.25;795.25;1,576.75
Jun 18, 2024 2:00 AM;Jun 18, 2024 3:00 AM;3,855.00;2,509.50;659.00;1,624.75;3.00;94.00;-;11,556.25;2,806.75;7,937.25;492.75;1,599.75
Jun 18, 2024 3:00 AM;Jun 18, 2024 4:00 AM;3,867.25;2,675.50;535.75;1,713.00;3.75;94.00;-;11,580.75;2,774.75;8,056.00;396.25;1,598.00
Jun 18, 2024 4:00 AM;Jun 18, 2024 5:00 AM;3,889.50;2,426.00;401.00;1,922.25;17.25;95.50;-;11,535.50;2,613.75;7,991.50;336.50;1,582.25
Jun 18, 2024 5:00 AM;Jun 18, 2024 6:00 AM;4,019.00;2,347.75;298.25;2,151.75;665.50;96.75;-;11,575.50;2,706.75;8,182.25;603.75;1,593.75
Jun 18, 2024 6:00 AM;Jun 18, 2024 7:00 AM;4,278.50;2,824.25;191.75;2,104.00;3,843.75;93.50;-;11,563.50;2,850.75;8,707.50;2,130.00;1,566.00
Jun 18, 2024 7:00 AM;Jun 18, 2024 8:00 AM;4,383.75;2,566.25;179.25;1,581.75;10,440.25;92.75;-;11,582.75;2,748.00;8,770.25;2,585.25;1,545.75
Jun 18, 2024 8:00 AM;Jun 18, 2024 9:00 AM;4,278.75;2,471.25;153.75;1,029.50;19,743.00;90.25;-;11,406.25;2,359.25;7,560.25;1,350.00;1,537.75
Jun 18, 2024 9:00 AM;Jun 18, 2024 10:00 AM;4,056.75;2,240.25;117.25;823.75;28,690.50;87.50;-;9,813.75;1,752.00;4,935.25;672.25;1,562.75
Jun 18, 2024 10:00 AM;Jun 18, 2024 11:00 AM;3,922.25;2,258.50;55.00;804.75;34,511.25;86.50;-;8,445.00;1,387.75;3,833.50;364.75;1,560.00
Jun 18, 2024 11:00 AM;Jun 18, 2024 12:00 PM;3,820.25;2,434.75;21.25;898.50;36,341.00;83.75;-;8,163.75;1,321.50;3,653.50;691.75;1,564.50
Jun 18, 2024 12:00 PM;Jun 18, 2024 1:00 PM;3,791.50;2,456.00;29.75;1,085.50;35,936.25;83.25;-;9,378.50;1,650.00;3,839.00;468.00;1,587.00
Jun 18, 2024 1:00 PM;Jun 18, 2024 2:00 PM;3,743.50;2,553.75;28.00;1,273.25;33,818.00;82.50;-;9,364.00;1,834.75;3,903.00;445.00;1,596.50
Jun 18, 2024 2:00 PM;Jun 18, 2024 3:00 PM;3,687.75;2,605.50;30.75;1,917.25;30,739.00;82.00;-;9,424.75;2,153.25;4,398.25;201.75;1,587.50
Jun 18, 2024 3:00 PM;Jun 18, 2024 4:00 PM;3,705.00;2,521.75;83.75;2,748.75;27,243.00;79.75;-;10,139.25;2,216.50;4,336.00;223.25;1,582.50
Jun 18, 2024 4:00 PM;Jun 18, 2024 5:00 PM;3,811.25;2,672.25;222.50;3,334.00;22,087.00;80.75;-;10,736.25;2,083.75;5,165.00;389.00;1,478.25
Jun 18, 2024 5:00 PM;Jun 18, 2024 6:00 PM;4,015.50;2,850.00;366.25;3,835.50;15,279.25;84.25;-;11,301.50;2,432.50;7,008.00;2,061.00;1,468.50
Jun 18, 2024 6:00 PM;Jun 18, 2024 7:00 PM;4,244.25;2,738.75;430.00;5,038.50;8,964.75;84.50;-;11,578.00;2,886.00;8,596.25;3,084.25;1,480.50
Jun 18, 2024 7:00 PM;Jun 18, 2024 8:00 PM;4,385.00;2,870.50;468.00;5,580.75;3,960.00;85.00;-;11,569.50;3,160.50;9,256.25;4,202.00;1,477.25
Jun 18, 2024 8:00 PM;Jun 18, 2024 9:00 PM;4,424.25;2,864.50;615.50;5,935.00;1,099.75;86.00;-;11,562.50;3,346.50;9,266.75;4,770.75;1,511.00
Jun 18, 2024 9:00 PM;Jun 18, 2024 10:00 PM;4,373.25;2,713.25;735.75;6,002.50;69.50;87.50;-;11,586.50;3,686.75;9,047.50;2,672.75;1,513.25
Jun 18, 2024 10:00 PM;Jun 18, 2024 11:00 PM;4,231.25;2,695.75;728.25;5,609.75;12.50;90.00;-;11,613.00;3,817.50;8,736.00;1,795.25;1,528.25
Jun 18, 2024 11:00 PM;Jun 19, 2024 12:00 AM;4,039.75;2,583.00;701.25;5,173.00;6.50;91.00;-;11,579.75;3,481.25;8,004.25;659.75;1,551.50
Jun 19, 2024 12:00 AM;Jun 19, 2024 1:00 AM;3,875.75;2,661.00;694.25;5,340.00;3.00;90.00;-;11,631.25;2,987.75;7,425.50;573.00;1,578.00
Jun 19, 2024 1:00 AM;Jun 19, 2024 2:00 AM;3,804.00;2,650.50;585.75;5,394.25;3.25;90.75;-;11,674.25;2,604.75;6,244.00;399.75;1,580.00
Jun 19, 2024 2:00 AM;Jun 19, 2024 3:00 AM;3,761.25;2,641.50;518.75;5,727.50;3.00;92.00;-;11,618.75;2,396.50;5,579.75;260.50;1,593.50
Jun 19, 2024 3:00 AM;Jun 19, 2024 4:00 AM;3,766.75;2,605.00;634.00;6,026.00;3.00;92.00;-;11,452.75;1,992.75;5,306.50;136.00;1,594.50
Jun 19, 2024 4:00 AM;Jun 19, 2024 5:00 AM;3,830.00;2,782.25;681.75;5,461.00;8.50;92.25;-;11,066.00;2,099.00;5,594.75;591.75;1,613.75
Jun 19, 2024 5:00 AM;Jun 19, 2024 6:00 AM;3,951.00;2,700.25;935.25;5,030.25;347.50;93.75;-;11,090.25;2,635.25;6,092.75;657.25;1,591.75
Jun 19, 2024 6:00 AM;Jun 19, 2024 7:00 AM;4,225.50;2,820.75;1,238.50;4,527.00;2,330.50;92.25;-;11,053.00;2,984.25;6,373.25;2,465.75;1,594.75
Jun 19, 2024 7:00 AM;Jun 19, 2024 8:00 AM;4,298.75;2,908.75;1,334.25;4,098.50;5,943.75;88.00;-;11,039.75;3,050.50;6,659.50;4,015.75;1,591.00
Jun 19, 2024 8:00 AM;Jun 19, 2024 9:00 AM;4,218.00;2,785.25;1,654.00;3,991.75;10,919.75;86.50;-;11,049.75;3,029.25;6,557.00;2,749.00;1,591.00
Jun 19, 2024 9:00 AM;Jun 19, 2024 10:00 AM;3,980.75;2,804.00;1,606.75;3,954.50;16,293.50;83.75;-;11,050.50;2,484.25;4,895.25;1,481.25;1,605.50
Jun 19, 2024 10:00 AM;Jun 19, 2024 11:00 AM;3,859.25;2,744.00;1,500.00;4,162.75;20,897.25;83.75;-;10,665.50;2,007.75;4,389.00;815.75;1,636.25
Jun 19, 2024 11:00 AM;Jun 19, 2024 12:00 PM;3,809.50;2,653.25;1,599.25;4,030.00;24,204.25;82.00;-;9,825.50;1,884.00;3,635.50;396.25;1,626.00
Jun 19, 2024 12:00 PM;Jun 19, 2024 1:00 PM;3,741.00;2,598.75;1,453.50;4,385.75;26,378.00;80.50;-;8,715.50;2,009.50;3,155.00;246.25;1,635.75
Jun 19, 2024 1:00 PM;Jun 19, 2024 2:00 PM;3,703.25;2,411.00;1,347.50;4,849.00;27,598.75;81.50;-;8,301.00;1,702.50;3,169.25;94.00;1,698.50
Jun 19, 2024 2:00 PM;Jun 19, 2024 3:00 PM;3,711.00;2,447.25;1,640.25;5,805.50;27,023.75;85.75;-;7,141.50;1,456.75;3,109.75;143.50;1,731.50
Jun 19, 2024 3:00 PM;Jun 19, 2024 4:00 PM;3,728.25;2,423.75;1,736.50;6,575.75;24,886.00;83.75;-;7,752.50;1,430.00;3,261.00;152.75;1,692.00
Jun 19, 2024 4:00 PM;Jun 19, 2024 5:00 PM;3,817.50;2,478.50;1,783.50;6,920.00;22,251.75;83.25;-;9,752.75;1,655.25;3,683.25;171.25;1,757.50
Jun 19, 2024 5:00 PM;Jun 19, 2024 6:00 PM;3,949.25;2,411.25;2,318.00;7,103.75;18,356.50;84.25;-;10,973.00;2,051.00;4,094.25;577.25;1,726.75
Jun 19, 2024 6:00 PM;Jun 19, 2024 7:00 PM;4,180.25;2,611.50;2,598.25;7,044.00;12,520.75;85.00;-;11,111.25;2,490.00;5,164.25;1,550.00;1,717.25
Jun 19, 2024 7:00 PM;Jun 19, 2024 8:00 PM;4,393.75;2,707.75;2,575.25;6,530.75;6,453.00;87.25;-;11,109.50;3,032.25;6,968.00;2,994.50;1,682.50
Jun 19, 2024 8:00 PM;Jun 19, 2024 9:00 PM;4,486.00;2,765.75;2,597.50;5,761.25;2,093.50;87.75;-;11,209.25;3,147.00;7,420.75;3,948.25;1,621.75
Jun 19, 2024 9:00 PM;Jun 19, 2024 10:00 PM;4,421.00;2,787.25;2,021.25;5,216.00;207.00;88.75;-;11,306.50;3,103.75;7,419.00;4,590.25;1,596.75
Jun 19, 2024 10:00 PM;Jun 19, 2024 11:00 PM;4,307.50;2,690.50;1,718.25;5,403.75;5.50;90.50;-;11,314.50;3,009.75;7,301.75;2,646.75;1,591.50
Jun 19, 2024 11:00 PM;Jun 20, 2024 12:00 AM;4,107.00;2,591.50;1,500.00;6,166.25;3.00;91.25;-;11,288.75;2,458.00;6,643.75;1,114.75;1,567.25
Jun 20, 2024 12:00 AM;Jun 20, 2024 1:00 AM;3,925.75;2,603.50;1,452.25;6,345.75;3.25;92.00;-;11,302.75;1,706.25;5,106.25;450.00;1,538.00
Jun 20, 2024 1:00 AM;Jun 20, 2024 2:00 AM;3,841.75;2,276.00;1,377.75;6,348.75;4.25;92.75;-;11,335.00;1,629.75;4,034.75;525.50;1,517.75
Jun 20, 2024 2:00 AM;Jun 20, 2024 3:00 AM;3,787.50;2,195.25;1,242.50;5,967.00;4.25;92.00;-;11,399.25;1,430.00;3,713.75;203.50;1,496.75
Jun 20, 2024 3:00 AM;Jun 20, 2024 4:00 AM;3,789.75;2,253.75;1,163.00;5,209.50;6.00;92.75;-;11,382.75;1,490.25;3,865.00;291.25;1,511.75
Jun 20, 2024 4:00 AM;Jun 20, 2024 5:00 AM;3,835.50;2,247.00;1,281.25;4,819.75;15.00;94.25;-;11,388.75;1,607.25;4,009.00;137.50;1,510.25
Jun 20, 2024 5:00 AM;Jun 20, 2024 6:00 AM;3,937.75;2,538.25;1,043.50;4,694.00;523.00;94.00;-;11,429.75;2,111.75;4,742.00;739.50;1,505.00
Jun 20, 2024 6:00 AM;Jun 20, 2024 7:00 AM;4,232.50;2,686.00;706.25;5,072.25;3,117.25;92.25;-;11,444.75;2,681.25;4,986.00;3,200.50;1,478.50
Jun 20, 2024 7:00 AM;Jun 20, 2024 8:00 AM;4,355.75;2,684.25;647.50;4,701.75;8,720.50;91.75;-;11,397.50;2,944.50;5,204.75;3,223.00;1,479.75
Jun 20, 2024 8:00 AM;Jun 20, 2024 9:00 AM;4,271.50;2,517.00;434.75;3,172.00;16,424.50;89.75;-;11,349.50;3,056.00;4,937.00;1,064.25;1,487.25
Jun 20, 2024 9:00 AM;Jun 20, 2024 10:00 AM;4,069.00;2,520.50;249.25;2,196.50;24,075.25;93.00;-;10,736.75;2,880.75;4,437.50;1,318.75;1,683.25
Jun 20, 2024 10:00 AM;Jun 20, 2024 11:00 AM;3,853.75;2,210.25;199.00;1,627.75;30,904.25;92.25;-;9,704.75;2,458.25;3,561.00;384.50;1,682.50
Jun 20, 2024 11:00 AM;Jun 20, 2024 12:00 PM;3,765.00;2,108.50;202.25;1,761.00;35,501.25;94.50;-;7,788.25;1,984.75;3,188.25;147.75;1,666.25
Jun 20, 2024 12:00 PM;Jun 20, 2024 1:00 PM;3,702.25;2,150.00;148.25;1,854.50;36,105.50;93.25;-;7,328.50;1,944.75;3,090.00;168.25;1,600.75
Jun 20, 2024 1:00 PM;Jun 20, 2024 2:00 PM;3,689.25;2,348.25;162.75;1,868.25;32,746.25;93.50;-;8,135.50;1,958.75;3,097.00;622.00;1,604.00
Jun 20, 2024 2:00 PM;Jun 20, 2024 3:00 PM;3,711.00;2,436.75;211.00;1,861.00;28,583.25;93.00;-;9,472.50;1,993.75;3,483.25;445.75;1,599.00
Jun 20, 2024 3:00 PM;Jun 20, 2024 4:00 PM;3,729.25;2,243.25;193.00;2,018.25;24,569.75;93.25;-;10,376.50;2,187.75;3,715.25;224.75;1,602.00
Jun 20, 2024 4:00 PM;Jun 20, 2024 5:00 PM;3,853.00;2,616.25;362.25;2,219.25;20,371.25;96.00;-;11,008.50;2,371.75;4,804.00;393.25;1,567.75
Jun 20, 2024 5:00 PM;Jun 20, 2024 6:00 PM;4,029.25;2,597.75;195.75;2,184.75;15,224.25;97.00;-;11,247.00;2,680.50;6,899.50;1,748.50;1,575.75
